id,timestamp,headline,source,corridor,risk_score,severity,summary,url
EVT_0964,2026-08-20T08:00:00Z,Us asked india to stabilise energy markets jaishankar defends russian oil purchase,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0965,2026-08-20T08:00:00Z,Italy arrests ukrainian over nord stream pipeline attacks german prosecutors say,LLaMA Ground Truth / Infrastructure,Other,5.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0966,2026-08-20T08:00:00Z,Indias oil purchase from us increasing were not biggest buyer of russian oil eam jaishankar,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0967,2026-08-20T08:00:00Z,Nord stream pipeline attacks ukrainian arrested in italy in major breakthrough,LLaMA Ground Truth / Infrastructure,Other,5.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0968,2026-08-20T08:00:00Z,If you have problem buying oil from india dont buy it jaishankar criticises us tariff hike,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0969,2026-08-20T08:00:00Z,India must take trump point over rubian oil seriously nikki haley on us tarrifs,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0970,2026-08-20T08:00:00Z,India will buy oil from wherever it gets best deal indian envoy slams us tariffs as unfair unjustified,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0971,2026-08-20T08:00:00Z,India will buy oil where it gets best deal indian envoy to russia,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0972,2026-08-20T08:00:00Z,Oil penalty on india aggressive leverage to force russia vance,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0973,2026-08-20T08:00:00Z,Us tariffs on indian goods double to 50 pct over russian oil purchases,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0974,2026-08-20T08:00:00Z,Us tariffs india russian oil imports,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0975,2026-08-20T08:00:00Z,Hungary bans ukraines commander behind druzhba pipeline attack from entering country,LLaMA Ground Truth / Infrastructure,Other,6.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0976,2026-08-20T08:00:00Z,India hit with 50 tariff for oil trade,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0977,2026-08-20T08:00:00Z,Hungary bans entry of ukrainian commander over druzhba pipeline attack,LLaMA Ground Truth / Infrastructure,Other,6.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0978,2026-08-20T08:00:00Z,No india is not profiteering from russian oil export is same energy expert counters navarro,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0979,2026-08-20T08:00:00Z,India has turned into oil money laundromat for kremlin trump aide,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0980,2026-08-20T08:00:00Z,Putins war chest trump aides fresh indiarussia oil mathemati,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0981,2026-08-20T08:00:00Z,Modi putin set to meet on monday in shadow of trump tariff over oil,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0982,2026-08-20T08:00:00Z,"Modi and putin meet on summit sidelines as india faces steep us tariff over russian oil imports,",LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0983,2026-08-20T08:00:00Z,Report amid donald trump 50 percent us tariff on india russia makes big offer to new delhi will give discount on ural grade oil vladimir putin ukraine war peter navarro sco summit,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0984,2026-08-20T08:00:00Z,After india trump accuses europe of funding ukraine war through russian oil urges economic pressure,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0985,2026-08-20T08:00:00Z,India to continue russian oil purchases despite us tariffs,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0986,2026-08-20T08:00:00Z,India buys russian oil purely to feed russia war machine wh trade advisor peter navarro,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0987,2026-08-20T08:00:00Z,India russia talks highlight energy and trade cooperation,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0988,2026-08-20T08:00:00Z,Peter navarro cries foul after being fact checked over india russian oil purchases,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0989,2026-08-20T08:00:00Z,Zelenskyy trump tariffs india russian oil trade ukraine war,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0990,2026-08-20T08:00:00Z,Trumps aide navarro criticises india again over russian oil purchases,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0991,2026-08-20T08:00:00Z,The u s is a major importer of indian products made from russian oil,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0992,2026-08-20T08:00:00Z,Indian oil led refiners seek to fully revive russia oil imports in pushback to us tariffs,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0993,2026-08-20T08:00:00Z,India will undoubtedly buy oil from russia finance minister,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0994,2026-08-20T08:00:00Z,India iran armenia hold 3rd trilateral consultations in tehran,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0995,2026-08-20T08:00:00Z,Iran iaea announce agreement on resuming nuclear inspections,LLaMA Ground Truth / Other,Other,2.0,LOW,"Iran nuclear file, tied to the sanctions regime",https://krude.energy/intelligence
EVT_0996,2026-08-20T08:00:00Z,Trump asks eu to slap 100 tarif on countries including india for buying russian oil,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0997,2026-08-20T08:00:00Z,Russian oil remains crystal clear sticking point despite modi trump thaw what top us officials say on tariffs now,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0998,2026-08-20T08:00:00Z,Pm modi bats for ethanol says india needs more fuel alternatives to oil and gas,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0999,2026-08-20T08:00:00Z,At least 40 fuel tankers burned in al qaeda linked attack in mali sources say,LLaMA Ground Truth / Infrastructure,Other,6.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_1000,2026-08-20T08:00:00Z,Report donald trump trade advisor peter navarro attacks india again day before crucial india us trade deal talks in new delhi top negotiator branden lynch russian oil tariffs news and updates,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1001,2026-08-20T08:00:00Z,India tariffs russian oil discount,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1002,2026-08-20T08:00:00Z,Us presses india to include russian oil imports in trade talks,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1003,2026-08-20T08:00:00Z,Thats something we hope we can fix marco rubio on measures taken against india for russian oil purchases,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_1004,2026-08-20T08:00:00Z,Trump calls china india primary funders of ukraine war over russian oil purchases at unga,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1005,2026-08-20T08:00:00Z,Dont want to punish india but after trump us energy secy flags purchase of russian oil,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1006,2026-08-20T08:00:00Z,India can buy oil from anyone but russia us official,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1007,2026-08-20T08:00:00Z,Us tells india that russian oil curbs are key to trade deal progress,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1008,2026-08-20T08:00:00Z,Report this country is biggest importer of russia s most diverse crude oil not india china it is,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1009,2026-08-20T08:00:00Z,Putins visit test india us sticky ties amid pressure over oil weapons trade,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1010,2026-08-20T08:00:00Z,India likely to buy more russian oil in coming months bloomberg,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1011,2026-08-20T08:00:00Z,.starmer says issue india buying russian oil raised modi directly,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1012,2026-08-20T08:00:00Z,Us sanctions over 50 entities including indian nationals for facilitating iranian energy exports,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1013,2026-08-20T08:00:00Z,After tariff war trump admin takes big move against india sanctions over 50 entities including 3 indian nationals due to facilitating iranian energy exports says degrading iran cash flow,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1014,2026-08-20T08:00:00Z,Who are the indian nationals among 50 entities sanctioned by the us for aiding irans energy trade,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1015,2026-08-20T08:00:00Z,Trump claims india will stop buying russian oil escalating pressure on moscow over ukraine war,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1016,2026-08-20T08:00:00Z,India eu trade talks near close trump claims modi vowed off russian oil bihar elections and more,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1017,2026-08-20T08:00:00Z,Oil prices climb as india pledges to halt russian crude imports,LLaMA Ground Truth / Other,Other,5.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_1018,2026-08-20T08:00:00Z,Us india trump modi russia oil stop buying,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1019,2026-08-20T08:00:00Z,Trump says modi assured him india will stop buying russian oil,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1020,2026-08-20T08:00:00Z,Priority to safeguard indian consumer interests says india in response to trumps claims on stopping russian oil purchase,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1021,2026-08-20T08:00:00Z,Trump says india has pledged to stop buying russian oil,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1022,2026-08-20T08:00:00Z,India says consumers are priority amid us pressure to cut russian oil,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1023,2026-08-20T08:00:00Z,Kremlin urges listening to india and china not trump on russian oil purchases,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1024,2026-08-20T08:00:00Z,India trump russian oil,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1025,2026-08-20T08:00:00Z,Russian oil and us trade talks latest trump claim frames delhis challenge,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1026,2026-08-20T08:00:00Z,India casts doubt on trumps claim modi will stop buying russian oil,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1027,2026-08-20T08:00:00Z,Donald trump us president hamas palestine israel gaza white house jared kushner israel iran benjamin netanyahu russia ukraine,LLaMA Ground Truth / Other,Other,5.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_1028,2026-08-20T08:00:00Z,Indias reliance boosts middle east crude purchases,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_1029,2026-08-20T08:00:00Z,Report mukesh ambani makes big move reliance grabs new order amid us scrutiny of india s russian oil import it is from,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1030,2026-08-20T08:00:00Z,Trump repeats claim on india reducing russian oil imports,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1031,2026-08-20T08:00:00Z,Trump claims india to almost stop buying russian oil by year end,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1032,2026-08-20T08:00:00Z,Can us sanctions on 2 russian oil cos hurt moscow,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1033,2026-08-20T08:00:00Z,India reviews russian oil contracts,LLaMA Ground Truth / India-Russia Trade,Other,5.0,HIGH,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1034,2026-08-20T08:00:00Z,Trump squeezes india over russian oil,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1035,2026-08-20T08:00:00Z,Economy lower us tariffs to offset indias russia oil shift says nomuranbsp,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1036,2026-08-20T08:00:00Z,Top indian buyer of russian oil weighs in on western sanctions,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_1037,2026-08-20T08:00:00Z,Why single out india union minister piyush goyal questions us pressure over russian oil imports,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1038,2026-08-20T08:00:00Z,Russias top indian oil buyer to comply with western sanctions,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1039,2026-08-20T08:00:00Z,Is india finally preparing to give up russian oil,LLaMA Ground Truth / India-Russia Trade,Other,5.0,HIGH,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1040,2026-08-20T08:00:00Z,India to build own fleet of oil tankers aims to cut usd 8 billion charter costs hardeep puri,LLaMA Ground Truth / Infrastructure,Other,2.0,LOW,"Energy infrastructure capacity, repair or development",https://krude.energy/intelligence
EVT_1041,2026-08-20T08:00:00Z,India feels sanctions impact as russian oil tanker turns back in baltic,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1042,2026-08-20T08:00:00Z,India bound tanker caught in sts transfer of russian oil off oman,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_1043,2026-08-20T08:00:00Z,Us grants six month sanctions waiver to india for chabahar port project in iran mea,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_1044,2026-08-20T08:00:00Z,India gets us sanctions waiver on operations at irans chabahar port,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_1045,2026-08-20T08:00:00Z,Marketminute 10 30 indias oil calculus navigating sanctions discounts and geopolitical crosscurrents,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_1046,2026-08-20T08:00:00Z,Signs of pullback sharp drop in russia oil exports to india after us sanctions,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1047,2026-08-20T08:00:00Z,Chemical tanker attacked off somalia,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,8.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_1048,2026-08-20T08:00:00Z,India to lead global oil demand growth surpassing china southeast asia by iea,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_1049,2026-08-20T08:00:00Z,Us sanctions indian company directors alleged links toiransmissile droneprogrammes 377,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1050,2026-08-20T08:00:00Z,Ukraine hits major oil terminal in russias novorossiysk,LLaMA Ground Truth / Infrastructure,Other,8.0,CRITICAL,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_1051,2026-08-20T08:00:00Z,Middle east israeli pm netanyahu iran nuclear program syrian conflict russian president vladimir putin,LLaMA Ground Truth / Other,Other,5.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_1052,2026-08-20T08:00:00Z,India spends 25 billion on russian crude in october despite fresh sanctions,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1053,2026-08-20T08:00:00Z,Report mukesh ambani reliance halts russian oil imports for its only for export refinery in jamnagar due to european union sanctions,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1054,2026-08-20T08:00:00Z,India s reliance stops importing russian crude oil for refinery operations,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1055,2026-08-20T08:00:00Z,Major indian refiner phases out russian crude ahead of sanctions deadline,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1056,2026-08-20T08:00:00Z,Us sanctions india based firms others over alleged role in iran oil trade,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1057,2026-08-20T08:00:00Z,Pakistan tried to strike uri hydro plant during op sindoor but cisf foiled attack saved 250 civilians ws kl,LLaMA Ground Truth / Infrastructure,Other,5.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_1058,2026-08-20T08:00:00Z,This is virat help needed 2 russian tankers attacked in blac,LLaMA Ground Truth / Tanker Incident,Other,8.0,CRITICAL,Confirmed attack on tanker or tankers,https://krude.energy/intelligence
EVT_1059,2026-08-20T08:00:00Z,Us sanctions cut indias russian oil imports by one third december arrivals may dip further as refiners shift to alternatives,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1060,2026-08-20T08:00:00Z,Putins india visit oil imports defence deals new trade frame,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1061,2026-08-20T08:00:00Z,New delhi economic ties take center stage as pm modi russian president vladimir putin avoid key defence oil topics,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1062,2026-08-20T08:00:00Z,Us data shows europe not india drove russian oil revenues during ukraine war,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1063,2026-08-20T08:00:00Z,Trump oil tanker seized by us forces off,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1064,2026-08-20T08:00:00Z,Karoline leavitt to hold news briefing after us seizes oil tanker near venezuela president donald trump maduro regime boat strikes vessels attack department of war secretary pete hegseth,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1065,2026-08-20T08:00:00Z,Venezuela tanker being brought to us as white house considers more seizures,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1066,2026-08-20T08:00:00Z,India evacuates nationals from israel iran syria iraq,LLaMA Ground Truth / Other,Other,6.0,HIGH,Geopolitical escalation bearing on oil corridors,https://krude.energy/intelligence
EVT_1067,2026-08-20T08:00:00Z,Iran detains 18 crew members of tanker seized in gulf of oman,LLaMA Ground Truth / Tanker Incident,Hormuz,8.0,CRITICAL,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1068,2026-08-20T08:00:00Z,India deepens russian oil ties despite us tariff pressure in,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_1069,2026-08-20T08:00:00Z,Venezuelas machado supports tanker seizure more us pressure on maduro,LLaMA Ground Truth / Tanker Incident,Other,5.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1070,2026-08-20T08:00:00Z,Tankers turn back us seizure venezuelan,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1071,2026-08-20T08:00:00Z,Tankers u turn after u s seizure of venezuelan oil cargo,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1072,2026-08-20T08:00:00Z,Indian coast guard ship sarthak marks historic arrival in irans chabahar port,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_1073,2026-08-20T08:00:00Z,Us sanctions india linked shadow tankers carrying iranian oil,LLaMA Ground Truth / Sanctions Policy,Other,6.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_1074,2026-08-20T08:00:00Z,Us forces intercept second merchant vessel in international waters off venezuela coast boat strikes president donald trump oil tanker seizure military operation,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1075,2026-08-20T08:00:00Z,Venezuela accuses us of international piracy after new oil tanker seizure,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1076,2026-08-20T08:00:00Z,Brent sadler to newsmax tanker seizures target maduro cash,LLaMA Ground Truth / Tanker Incident,Other,5.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1077,2026-08-20T08:00:00Z,President donald trump to make announcement with defense secretary pete hegseth after latest oil tanker seizure near venezuela coast guard narco terrorists boat strikes,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1078,2026-08-20T08:00:00Z,Trump says us will keep the crude oil and tankers seized near venezuela,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1079,2026-08-20T08:00:00Z,Venezuela seeks criminalize oil tanker seizures trump puts pressure ma rcna,LLaMA Ground Truth / Tanker Incident,Other,6.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1080,2026-08-20T08:00:00Z,Indias reliance gets one month us waiver to import rosneft oil amid sanctions,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_1081,2026-08-20T08:00:00Z,Red sea closure declared after military strike,LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,9.0,CRITICAL,Confirmed attack on Red Sea or Gulf of Aden shipping,https://krude.energy/intelligence
EVT_1082,2026-08-20T08:00:00Z,Tanker seized near suez amid rising tensions,LLaMA Ground Truth / Tanker Incident,Suez,8.0,CRITICAL,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_1083,2026-08-20T08:00:00Z,Naval buildup reported near northern sea route amid sanctions dispute,LLaMA Ground Truth / Other Maritime Route,Other,6.0,HIGH,Tension or military activity on a secondary route,https://krude.energy/intelligence
EVT_1084,2026-08-20T08:00:00Z,Mozambique channel shipping insurance rates spike after drone incident,LLaMA Ground Truth / Other Maritime Route,Other,7.0,HIGH,Freight or war-risk insurance cost moving on corridor risk,https://krude.energy/intelligence
EVT_1085,2026-08-20T08:00:00Z,"Ceasefire holds, red sea transit volumes stabilize",LLaMA Ground Truth / Red Sea,Bab-el-Mandeb,1.0,LOW,Red Sea transits normalising or attacks ceasing,https://krude.energy/intelligence
EVT_1086,2026-08-20T08:00:00Z,Sanctions waiver eases pressure on red sea route,LLaMA Ground Truth / Sanctions Policy,Bab-el-Mandeb,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_1087,2026-08-20T08:00:00Z,Mozambique channel shipping traffic resumes after diplomatic talks,LLaMA Ground Truth / Other Maritime Route,Other,2.0,LOW,Secondary route disruption easing,https://krude.energy/intelligence
EVT_1088,2026-08-20T08:00:00Z,Vlcc traffic through malacca strait hits record high in first quarter,LLaMA Ground Truth / Malacca,Malacca,3.0,MEDIUM,Routine transit volume statistic,https://krude.energy/intelligence
EVT_1089,2026-08-20T08:00:00Z,Singapore mpa warns of rising armed robbery incidents in phillip channel,LLaMA Ground Truth / Malacca,Malacca,6.0,HIGH,Elevated piracy threat in the strait,https://krude.energy/intelligence
EVT_1090,2026-08-20T08:00:00Z,Indonesia malaysia singapore resume coordinated patrols in malacca strait,LLaMA Ground Truth / Malacca,Malacca,2.0,LOW,Restored joint security patrols,https://krude.energy/intelligence
